ETFG Date,Composite Ticker,Constituent Ticker,Weight,Shares Held,Market Value
2018-09-17,NURE,AMH,0.0318000891,44557.0,1019018.59
2018-09-17,NURE,ACC,0.0310394432,23442.0,994644.06
2018-09-17,NURE,CUBE,0.0291737651,31214.0,934859.3
2018-09-17,NURE,HPT,0.0250949448,28137.0,804155.46
2018-09-17,NURE,LSI,0.0242097869,7965.0,775791.0
2018-09-17,NURE,RHP,0.0241553152,8782.0,774045.48
2018-09-17,NURE,RLJ,0.0210241926,29996.0,673710.16
2018-09-17,NURE,APLE,0.0202896695,37068.0,650172.72
2018-09-17,NURE,LHO,0.0202747961,18903.0,649696.11
2018-09-17,NURE,SHO,0.0201099945,38634.0,644415.12
2018-09-17,NURE,EDR,0.017897912,13820.0,573530.0
2018-09-17,NURE,XHR,0.0136584883,18290.0,437679.7
2018-09-17,NURE,PEB,0.0135014848,11821.0,432648.6
2018-09-17,NURE,DRH,0.0127831055,34336.0,409628.48
2018-09-17,NURE,CHSP,0.0108469898,10351.0,347586.58
2018-09-17,NURE,NSA,0.0081300328,9649.0,260523.0
2018-09-17,NURE,INN,0.0075236047,17965.0,241090.3
2018-09-17,NURE,CLDT,0.0051526002,7870.0,165112.6
2018-09-17,NURE,IRT,0.0048478938,14923.0,155348.43
2018-09-17,NURE,HT,0.0045870707,6344.0,146990.48
2018-09-17,NURE,AHT,0.0029818403,15362.0,95551.64
2018-09-17,NURE,BHR,0.0019750847,5656.0,63290.64
2018-09-17,VNQ,AMT,0.05356,22228682.0,3314741060.0
2018-09-17,VNQ,SPG,0.0461,15587693.0,2853015450.0
2018-09-17,VNQ,CCI,0.03847,20877649.0,2380678315.0
2018-09-17,VNQ,PLD,0.03436,31651184.0,2126326541.0
2018-09-17,VNQ,EQIX,0.02818,3999088.0,1744122249.0
2018-09-17,VNQ,PSA,0.02711,7892859.0,1677863966.0
2018-09-17,VNQ,WY,0.02137,38103068.0,1322557490.0
2018-09-17,VNQ,DLR,0.02082,10365856.0,1288268584.0
2018-09-17,VNQ,AVB,0.02061,6959682.0,1275640114.0
2018-09-17,VNQ,EQR,0.02029,18537295.0,1255901736.0
2018-09-17,VNQ,WELL,0.02018,18721479.0,1248909864.0
2018-09-17,VNQ,VTR,0.01735,17934528.0,1073740191.0
2018-09-17,VNQ,BXP,0.01638,7771234.0,1013757475.0
2018-09-17,VNQ,SBAC,0.01454,5797463.0,899940181.0
2018-09-17,VNQ,O,0.01355,14316603.0,838523438.0
2018-09-17,VNQ,ESS,0.01323,3324483.0,818753673.0
2018-09-17,VNQ,HST,0.01298,37315465.0,803401961.0
2018-09-17,VNQ,CBRE,0.01281,16248168.0,793073080.0
2018-09-17,VNQ,ARE,0.01075,5185148.0,665513746.0
2018-09-17,VNQ,VNO,0.01072,8616014.0,663433078.0
2018-09-17,VNQ,HCP,0.01033,23650251.0,639266285.0
2018-09-17,VNQ,MAA,0.00959,5732396.0,593646930.0
2018-09-17,VNQ,EXR,0.00946,6349346.0,585473195.0
2018-09-17,VNQ,UDR,0.00871,13480975.0,538834571.0
2018-09-17,VNQ,DRE,0.00828,17986122.0,512424616.0
2018-09-17,VNQ,IRM,0.00797,13668424.0,493430106.0
2018-09-17,VNQ,REG,0.00774,7259178.0,479323523.0
2018-09-17,VNQ,SLG,0.00752,4455390.0,465142716.0
2018-09-17,VNQ,FRT,0.00723,3426583.0,447546006.0
2018-09-17,VNQ,CPT,0.00718,4673147.0,444229354.0
2018-09-17,VNQ,SUI,0.00673,4037847.0,416625053.0
2018-09-17,VNQ,ELS,0.00666,4253104.0,412040716.0
2018-09-17,VNQ,INVH,0.00594,15732863.0,367677008.0
2018-09-17,VNQ,GLPI,0.00591,10213457.0,365539626.0
2018-09-17,VNQ,KRC,0.00589,4982943.0,364452451.0
2018-09-17,VNQ,WPC,0.00582,5406084.0,359937073.0
2018-09-17,VNQ,NNN,0.00578,7757268.0,357532482.0
2018-09-17,VNQ,KIM,0.00574,20777189.0,355497704.0
2018-09-17,VNQ,JLL,0.00564,2290669.0,349372836.0
2018-09-17,VNQ,AIV,0.00561,7929790.0,347324802.0
2018-09-17,VNQ,VER,0.0056,44348000.0,346801360.0
2018-09-17,VNQ,PK,0.00547,10128722.0,338805751.0
2018-09-17,VNQ,CONE,0.0054,4988108.0,334003712.0
2018-09-17,VNQ,LPT,0.00527,7451428.0,325999975.0
2018-09-17,VNQ,DEI,0.00514,8143609.0,318089368.0
2018-09-17,VNQ,MAC,0.00505,5322659.0,312652990.0
2018-09-17,VNQ,AMH,0.00502,13402915.0,310947628.0
2018-09-17,VNQ,LAMR,0.00497,3992728.0,307639692.0
2018-09-17,VNQ,HTA,0.00477,10332760.0,295206953.0
2018-09-17,VNQ,ACC,0.00466,6882490.0,288582806.0
2018-09-17,VNQ,FCE/A,0.00465,11441688.0,287758453.0
2018-09-17,VNQ,CUBE,0.00453,9181167.0,280484652.0
2018-09-17,VNQ,MPW,0.00447,18398674.0,276900044.0
2018-09-17,VNQ,BRX,0.00436,14818552.0,269994017.0
2018-09-17,VNQ,HHC,0.00434,2058145.0,268320364.0
2018-09-17,VNQ,HPP,0.00432,7897500.0,267251400.0
2018-09-17,VNQ,VICI,0.00428,12674116.0,265015766.0
2018-09-17,VNQ,EPR,0.00424,3742933.0,262679038.0
2018-09-17,VNQ,HIW,0.0042,5220594.0,259672346.0
2018-09-17,VNQ,STOR,0.00418,8986951.0,258914058.0
2018-09-17,VNQ,OHI,0.00417,7805650.0,257976733.0
2018-09-17,VNQ,HPT,0.00388,8281116.0,240069553.0
2018-09-17,VNQ,BPR,0.00388,11994244.0,240124765.0
2018-09-17,VNQ,SNH,0.0037,11972438.0,228793290.0
2018-09-17,VNQ,LSI,0.0037,2344732.0,228845843.0
2018-09-17,VNQ,RYN,0.00367,6517741.0,227012919.0
2018-09-17,VNQ,JBGS,0.00342,5645470.0,211479306.0
2018-09-17,VNQ,SBRA,0.00342,8975256.0,211636536.0
2018-09-17,VNQ,RHP,0.00333,2323726.0,206184208.0
2018-09-17,VNQ,FR,0.00332,6324971.0,205308559.0
2018-09-17,VNQ,COR,0.00326,1733926.0,201950361.0
2018-09-17,VNQ,TCO,0.00321,3070709.0,198398508.0
2018-09-17,VNQ,CUZ,0.0032,21204989.0,198266647.0
2018-09-17,VNQ,EQC,0.0032,6173223.0,197913529.0
2018-09-17,VNQ,LHO,0.00315,5558317.0,195152510.0
2018-09-17,VNQ,HR,0.00315,6306966.0,195263667.0
2018-09-17,VNQ,APLE,0.00315,11032465.0,194723007.0
2018-09-17,VNQ,RLJ,0.00312,8819695.0,193239517.0
2018-09-17,VNQ,SHO,0.00308,11364454.0,190695538.0
2018-09-17,VNQ,WRI,0.00307,6135217.0,189762262.0
2018-09-17,VNQ,SRC,0.00292,21584459.0,180661922.0
2018-09-17,VNQ,UNIT,0.00282,8395788.0,174800306.0
2018-09-17,VNQ,PGRE,0.00281,10948170.0,173856940.0
2018-09-17,VNQ,EGP,0.00277,1761044.0,171296750.0
2018-09-17,VNQ,NHI,0.00268,2093420.0,165903535.0
2018-09-17,VNQ,DOC,0.00259,9155165.0,160123836.0
2018-09-17,VNQ,EDR,0.00256,3821908.0,158150553.0
2018-09-17,VNQ,OFC,0.00256,5150118.0,158520632.0
2018-09-17,VNQ,GEO,0.00254,6190492.0,157052782.0
2018-09-17,VNQ,CXW,0.00249,5964054.0,154409358.0
2018-09-17,VNQ,BDN,0.00244,8998611.0,150816720.0
2018-09-17,VNQ,CLNY,0.00235,23691071.0,145226265.0
2018-09-17,VNQ,PCH,0.00234,3000056.0,144902705.0
2018-09-17,VNQ,CXP,0.00233,5984805.0,144114104.0
2018-09-17,VNQ,STAG,0.00228,4891472.0,141216797.0
2018-09-17,VNQ,KW,0.00228,6585430.0,141257474.0
2018-09-17,VNQ,RPAI,0.00227,11046081.0,140616611.0
2018-09-17,VNQ,OUT,0.00225,7002560.0,139140867.0
2018-09-17,VNQ,RLGY,0.00222,6419090.0,137304335.0
2018-09-17,VNQ,PSB,0.00218,1034838.0,134973920.0
2018-09-17,VNQ,PEB,0.00217,3476865.0,134241758.0
2018-09-17,VNQ,REXR,0.00214,4083846.0,132724995.0
2018-09-17,VNQ,UE,0.00212,5728928.0,130963294.0
2018-09-17,VNQ,XHR,0.00211,5381563.0,130556718.0
2018-09-17,VNQ,PDM,0.00207,6464400.0,128253696.0
2018-09-17,VNQ,WRE,0.00202,3962560.0,125058394.0
2018-09-17,VNQ,ESRT,0.002,7048603.0,123984927.0
2018-09-17,VNQ,DRH,0.00195,10101160.0,120809874.0
2018-09-17,VNQ,QTS,0.0019,2566256.0,117354887.0
2018-09-17,VNQ,AKR,0.00189,4104998.0,117074543.0
2018-09-17,VNQ,SKT,0.00185,4749558.0,114274365.0
2018-09-17,VNQ,DDR,0.00178,7879065.0,110228119.0
2018-09-17,VNQ,MGP,0.00177,3570275.0,109714551.0
2018-09-17,VNQ,TRNO,0.00175,2824022.0,108470685.0
2018-09-17,VNQ,ROIC,0.00164,5143065.0,101524103.0
2018-09-17,VNQ,LXP,0.00164,10841907.0,101263411.0
2018-09-17,VNQ,CHSP,0.00162,3042281.0,100121468.0
2018-09-17,VNQ,CLI,0.0016,4535917.0,99064427.0
2018-09-17,VNQ,LTC,0.0015,1995482.0,92690139.0
2018-09-17,VNQ,ADC,0.00144,1562922.0,89195959.0
2018-09-17,VNQ,SRG,0.0014,1684884.0,86737828.0
2018-09-17,VNQ,HF,0.00137,1869310.0,84885367.0
2018-09-17,VNQ,GOV,0.00136,4981168.0,84231551.0
2018-09-17,VNQ,FCPT,0.0013,2976154.0,80177589.0
2018-09-17,VNQ,NSA,0.0013,2838746.0,80506837.0
2018-09-17,VNQ,9999444D,0.0013,3438164.0,80693709.0
2018-09-17,VNQ,KRG,0.00119,4200425.0,73423429.0
2018-09-17,VNQ,GNL,0.00119,3383979.0,73398505.0
2018-09-17,VNQ,INN,0.00117,5271814.0,72382006.0
2018-09-17,VNQ,WPG,0.00117,9346076.0,72338628.0
2018-09-17,VNQ,CTRE,0.00114,3827571.0,70618685.0
2018-09-17,VNQ,SIR,0.00112,3377787.0,69413523.0
2018-09-17,VNQ,MNR,0.00106,3787681.0,65867773.0
2018-09-17,VNQ,AAT,0.00106,1664395.0,65743603.0
2018-09-24,NURE,UDR,0.0501724038,39422.0,1576091.56
2018-09-24,NURE,AVB,0.0499355007,8680.0,1568649.6
2018-09-24,NURE,HST,0.0496921548,74725.0,1561005.25
2018-09-24,NURE,EQR,0.0495200044,23534.0,1555597.4
2018-09-24,NURE,ESS,0.0492829631,6430.0,1548151.1
2018-09-24,NURE,MAA,0.0492490452,15374.0,1547085.62
2018-09-24,NURE,EXR,0.0488876008,17646.0,1535731.38
2018-09-24,NURE,PSA,0.048866606,7602.0,1535071.86
2018-09-24,NURE,CPT,0.0486199147,16363.0,1527322.42
2018-09-24,NURE,ELS,0.0479768488,15709.0,1507121.46
2018-09-24,NURE,SUI,0.0460870399,14296.0,1447755.92
2018-09-24,NURE,INVH,0.0388522462,52314.0,1220485.62
2018-09-24,NURE,AIV,0.038487891,27743.0,1209039.94
2018-09-24,NURE,PK,0.0366629109,35470.0,1151710.9
2018-09-24,NURE,AMH,0.0322415944,45357.0,1012821.81
2018-09-24,NURE,ACC,0.0315252336,24160.0,990318.4
2018-09-24,NURE,CUBE,0.0301933598,32774.0,948479.56
2018-09-24,NURE,HPT,0.0261538067,28980.0,821583.0
2018-09-24,NURE,RHP,0.0248682826,9049.0,781200.17
2018-09-24,NURE,LSI,0.0248492459,8216.0,780602.16
2018-09-24,NURE,RLJ,0.0221189612,30909.0,694834.32
2018-09-24,NURE,LHO,0.0212597715,19465.0,667844.15
2018-09-24,NURE,APLE,0.0210358265,38175.0,660809.25
2018-09-24,NURE,SHO,0.0208686761,40243.0,655558.47
2018-09-24,NURE,XHR,0.01487027,19735.0,467127.45
2018-09-24,NURE,PEB,0.0141130548,12173.0,443340.66
2018-09-24,NURE,DRH,0.013660138,36645.0,429112.95
2018-09-24,NURE,CHSP,0.0110749412,10649.0,347902.83
2018-09-24,NURE,NSA,0.008153376,9966.0,256126.2
2018-09-24,NURE,INN,0.0078014307,18468.0,245070.36
2018-09-24,NURE,CLDT,0.0053276881,8089.0,167361.41
2018-09-24,NURE,IRT,0.0050723725,15455.0,159341.05
2018-09-24,NURE,HT,0.0046529578,6344.0,146165.76
2018-09-24,NURE,AHT,0.0030940345,14953.0,97194.5
2018-09-24,NURE,BHR,0.0020029646,5387.0,62920.16
2018-09-24,VNQ,AMT,0.05356,22228682.0,3314741060.0
2018-09-24,VNQ,SPG,0.0461,15587693.0,2853015450.0
2018-09-24,VNQ,CCI,0.03847,20877649.0,2380678315.0
2018-09-24,VNQ,PLD,0.03436,31651184.0,2126326541.0
2018-09-24,VNQ,EQIX,0.02818,3999088.0,1744122249.0
2018-09-24,VNQ,PSA,0.02711,7892859.0,1677863966.0
2018-09-24,VNQ,WY,0.02137,38103068.0,1322557490.0
2018-09-24,VNQ,DLR,0.02082,10365856.0,1288268584.0
2018-09-24,VNQ,AVB,0.02061,6959682.0,1275640114.0
2018-09-24,VNQ,EQR,0.02029,18537295.0,1255901736.0
2018-09-24,VNQ,WELL,0.02018,18721479.0,1248909864.0
2018-09-24,VNQ,VTR,0.01735,17934528.0,1073740191.0
2018-09-24,VNQ,BXP,0.01638,7771234.0,1013757475.0
2018-09-24,VNQ,SBAC,0.01454,5797463.0,899940181.0
2018-09-24,VNQ,O,0.01355,14316603.0,838523438.0
2018-09-24,VNQ,ESS,0.01323,3324483.0,818753673.0
2018-09-24,VNQ,HST,0.01298,37315465.0,803401961.0
2018-09-24,VNQ,CBRE,0.01281,16248168.0,793073080.0
2018-09-24,VNQ,ARE,0.01075,5185148.0,665513746.0
2018-09-24,VNQ,VNO,0.01072,8616014.0,663433078.0
2018-09-24,VNQ,HCP,0.01033,23650251.0,639266285.0
2018-09-24,VNQ,MAA,0.00959,5732396.0,593646930.0
2018-09-24,VNQ,EXR,0.00946,6349346.0,585473195.0
2018-09-24,VNQ,UDR,0.00871,13480975.0,538834571.0
2018-09-24,VNQ,DRE,0.00828,17986122.0,512424616.0
2018-09-24,VNQ,IRM,0.00797,13668424.0,493430106.0
2018-09-24,VNQ,REG,0.00774,7259178.0,479323523.0
2018-09-24,VNQ,SLG,0.00752,4455390.0,465142716.0
2018-09-24,VNQ,FRT,0.00723,3426583.0,447546006.0
2018-09-24,VNQ,CPT,0.00718,4673147.0,444229354.0
2018-09-24,VNQ,SUI,0.00673,4037847.0,416625053.0
2018-09-24,VNQ,ELS,0.00666,4253104.0,412040716.0
2018-09-24,VNQ,INVH,0.00594,15732863.0,367677008.0
2018-09-24,VNQ,GLPI,0.00591,10213457.0,365539626.0
2018-09-24,VNQ,KRC,0.00589,4982943.0,364452451.0
2018-09-24,VNQ,WPC,0.00582,5406084.0,359937073.0
2018-09-24,VNQ,NNN,0.00578,7757268.0,357532482.0
2018-09-24,VNQ,KIM,0.00574,20777189.0,355497704.0
2018-09-24,VNQ,JLL,0.00564,2290669.0,349372836.0
2018-09-24,VNQ,AIV,0.00561,7929790.0,347324802.0
2018-09-24,VNQ,VER,0.0056,44348000.0,346801360.0
2018-09-24,VNQ,PK,0.00547,10128722.0,338805751.0
2018-09-24,VNQ,CONE,0.0054,4988108.0,334003712.0
2018-09-24,VNQ,LPT,0.00527,7451428.0,325999975.0
2018-09-24,VNQ,DEI,0.00514,8143609.0,318089368.0
2018-09-24,VNQ,MAC,0.00505,5322659.0,312652990.0
2018-09-24,VNQ,AMH,0.00502,13402915.0,310947628.0
2018-09-24,VNQ,LAMR,0.00497,3992728.0,307639692.0
2018-09-24,VNQ,HTA,0.00477,10332760.0,295206953.0
2018-09-24,VNQ,ACC,0.00466,6882490.0,288582806.0
2018-09-24,VNQ,FCE/A,0.00465,11441688.0,287758453.0
2018-09-24,VNQ,CUBE,0.00453,9181167.0,280484652.0
2018-09-24,VNQ,MPW,0.00447,18398674.0,276900044.0
2018-09-24,VNQ,BRX,0.00436,14818552.0,269994017.0
2018-09-24,VNQ,HHC,0.00434,2058145.0,268320364.0
2018-09-24,VNQ,HPP,0.00432,7897500.0,267251400.0
2018-09-24,VNQ,VICI,0.00428,12674116.0,265015766.0
2018-09-24,VNQ,EPR,0.00424,3742933.0,262679038.0
2018-09-24,VNQ,HIW,0.0042,5220594.0,259672346.0
2018-09-24,VNQ,STOR,0.00418,8986951.0,258914058.0
2018-09-24,VNQ,OHI,0.00417,7805650.0,257976733.0
2018-09-24,VNQ,HPT,0.00388,8281116.0,240069553.0
2018-09-24,VNQ,BPR,0.00388,11994244.0,240124765.0
2018-09-24,VNQ,SNH,0.0037,11972438.0,228793290.0
2018-09-24,VNQ,LSI,0.0037,2344732.0,228845843.0
2018-09-24,VNQ,RYN,0.00367,6517741.0,227012919.0
2018-09-24,VNQ,JBGS,0.00342,5645470.0,211479306.0
2018-09-24,VNQ,SBRA,0.00342,8975256.0,211636536.0
2018-09-24,VNQ,RHP,0.00333,2323726.0,206184208.0
2018-09-24,VNQ,FR,0.00332,6324971.0,205308559.0
2018-09-24,VNQ,COR,0.00326,1733926.0,201950361.0
2018-09-24,VNQ,TCO,0.00321,3070709.0,198398508.0
2018-09-24,VNQ,CUZ,0.0032,21204989.0,198266647.0
2018-09-24,VNQ,EQC,0.0032,6173223.0,197913529.0
2018-09-24,VNQ,LHO,0.00315,5558317.0,195152510.0
2018-09-24,VNQ,HR,0.00315,6306966.0,195263667.0
2018-09-24,VNQ,APLE,0.00315,11032465.0,194723007.0
2018-09-24,VNQ,RLJ,0.00312,8819695.0,193239517.0
2018-09-24,VNQ,SHO,0.00308,11364454.0,190695538.0
2018-09-24,VNQ,WRI,0.00307,6135217.0,189762262.0
2018-09-24,VNQ,SRC,0.00292,21584459.0,180661922.0
2018-09-24,VNQ,UNIT,0.00282,8395788.0,174800306.0
2018-09-24,VNQ,PGRE,0.00281,10948170.0,173856940.0
2018-09-24,VNQ,EGP,0.00277,1761044.0,171296750.0
2018-09-24,VNQ,NHI,0.00268,2093420.0,165903535.0
2018-09-24,VNQ,DOC,0.00259,9155165.0,160123836.0
2018-09-24,VNQ,OFC,0.00256,5150118.0,158520632.0
2018-09-24,VNQ,EDR,0.00256,3821908.0,158150553.0
2018-09-24,VNQ,GEO,0.00254,6190492.0,157052782.0
2018-09-24,VNQ,CXW,0.00249,5964054.0,154409358.0
2018-09-24,VNQ,BDN,0.00244,8998611.0,150816720.0
2018-09-24,VNQ,CLNY,0.00235,23691071.0,145226265.0
2018-09-24,VNQ,PCH,0.00234,3000056.0,144902705.0
2018-09-24,VNQ,CXP,0.00233,5984805.0,144114104.0
2018-09-24,VNQ,STAG,0.00228,4891472.0,141216797.0
2018-09-24,VNQ,KW,0.00228,6585430.0,141257474.0
2018-09-24,VNQ,RPAI,0.00227,11046081.0,140616611.0
2018-09-24,VNQ,OUT,0.00225,7002560.0,139140867.0
2018-09-24,VNQ,RLGY,0.00222,6419090.0,137304335.0
2018-09-24,VNQ,PSB,0.00218,1034838.0,134973920.0
2018-09-24,VNQ,PEB,0.00217,3476865.0,134241758.0
2018-09-24,VNQ,REXR,0.00214,4083846.0,132724995.0
2018-09-24,VNQ,UE,0.00212,5728928.0,130963294.0
2018-09-24,VNQ,XHR,0.00211,5381563.0,130556718.0
2018-09-24,VNQ,PDM,0.00207,6464400.0,128253696.0
2018-09-24,VNQ,WRE,0.00202,3962560.0,125058394.0
2018-09-24,VNQ,ESRT,0.002,7048603.0,123984927.0
2018-09-24,VNQ,DRH,0.00195,10101160.0,120809874.0
2018-09-24,VNQ,QTS,0.0019,2566256.0,117354887.0
2018-09-24,VNQ,AKR,0.00189,4104998.0,117074543.0
2018-09-24,VNQ,SKT,0.00185,4749558.0,114274365.0
2018-09-24,VNQ,DDR,0.00178,7879065.0,110228119.0
2018-09-24,VNQ,MGP,0.00177,3570275.0,109714551.0
2018-09-24,VNQ,TRNO,0.00175,2824022.0,108470685.0
2018-09-24,VNQ,ROIC,0.00164,5143065.0,101524103.0
2018-09-24,VNQ,LXP,0.00164,10841907.0,101263411.0
2018-09-24,VNQ,CHSP,0.00162,3042281.0,100121468.0
2018-09-24,VNQ,CLI,0.0016,4535917.0,99064427.0
2018-09-24,VNQ,LTC,0.0015,1995482.0,92690139.0
2018-09-24,VNQ,ADC,0.00144,1562922.0,89195959.0
2018-09-24,VNQ,SRG,0.0014,1684884.0,86737828.0
2018-09-24,VNQ,HF,0.00137,1869310.0,84885367.0
2018-09-24,VNQ,GOV,0.00136,4981168.0,84231551.0
2018-09-24,VNQ,NSA,0.0013,2838746.0,80506837.0
2018-09-24,VNQ,9999444D,0.0013,3438164.0,80693709.0
2018-09-24,VNQ,FCPT,0.0013,2976154.0,80177589.0
2018-09-24,VNQ,KRG,0.00119,4200425.0,73423429.0
2018-09-24,VNQ,GNL,0.00119,3383979.0,73398505.0
2018-09-24,VNQ,WPG,0.00117,9346076.0,72338628.0
2018-09-24,VNQ,INN,0.00117,5271814.0,72382006.0
2018-09-24,VNQ,CTRE,0.00114,3827571.0,70618685.0
2018-09-24,VNQ,SIR,0.00112,3377787.0,69413523.0
2018-09-24,VNQ,AAT,0.00106,1664395.0,65743603.0
2018-09-24,VNQ,MNR,0.00106,3787681.0,65867773.0
2018-10-01,NURE,ESS,0.0504508169,6389.0,1568499.5
2018-10-01,NURE,UDR,0.0504200633,39169.0,1567543.38
2018-10-01,NURE,HST,0.0500776119,74244.0,1556896.68
2018-10-01,NURE,AVB,0.0499193073,8624.0,1551975.04
2018-10-01,NURE,EQR,0.0496675272,23382.0,1544147.28
2018-10-01,NURE,MAA,0.0489158861,15275.0,1520779.0
2018-10-01,NURE,PSA,0.048391695,7553.0,1504482.07
2018-10-01,NURE,EXR,0.0483502539,17532.0,1503193.68
2018-10-01,NURE,CPT,0.0483374973,16257.0,1502797.08
2018-10-01,NURE,ELS,0.0481598936,15608.0,1497275.44
2018-10-01,NURE,SUI,0.0461075158,14204.0,1433467.68
2018-10-01,NURE,AIV,0.0388786711,27565.0,1208725.25
2018-10-01,NURE,INVH,0.0380009508,51977.0,1181437.21
2018-10-01,NURE,PK,0.0369993858,35242.0,1150298.88
2018-10-01,NURE,ACC,0.0316492517,24005.0,983964.95
2018-10-01,NURE,AMH,0.0311900243,45018.0,969687.72
2018-10-01,NURE,CUBE,0.029504963,32563.0,917299.71
2018-10-01,NURE,HPT,0.0264316761,28793.0,821752.22
2018-10-01,NURE,RHP,0.0247406912,8991.0,769180.05
2018-10-01,NURE,LSI,0.0244157383,8163.0,759077.37
2018-10-01,NURE,RLJ,0.0215140171,30710.0,668863.8
2018-10-01,NURE,LHO,0.0212302017,19339.0,660040.07
2018-10-01,NURE,APLE,0.0212161337,37930.0,659602.7
2018-10-01,NURE,SHO,0.0207445694,39984.0,644941.92
2018-10-01,NURE,XHR,0.0149158587,19608.0,463729.2
2018-10-01,NURE,PEB,0.013922444,12094.0,432844.26
2018-10-01,NURE,DRH,0.0135148212,36410.0,420171.4
2018-10-01,NURE,CHSP,0.0109408349,10580.0,340147.0
2018-10-01,NURE,INN,0.0079440374,18349.0,246977.54
2018-10-01,NURE,NSA,0.0078414213,9902.0,243787.24
2018-10-01,NURE,CLDT,0.0053649702,8089.0,166795.18
2018-10-01,NURE,IRT,0.0051301791,15455.0,159495.6
2018-10-01,NURE,HT,0.0045687888,6344.0,142042.16
2018-10-01,NURE,AHT,0.0029386872,14953.0,91362.83
2018-10-01,NURE,BHR,0.0019562517,5387.0,60819.23
2018-10-01,VNQ,AMT,0.05356,22228682.0,3314741060.0
2018-10-01,VNQ,SPG,0.0461,15587693.0,2853015450.0
2018-10-01,VNQ,CCI,0.03847,20877649.0,2380678315.0
2018-10-01,VNQ,PLD,0.03436,31651184.0,2126326541.0
2018-10-01,VNQ,EQIX,0.02818,3999088.0,1744122249.0
2018-10-01,VNQ,PSA,0.02711,7892859.0,1677863966.0
2018-10-01,VNQ,WY,0.02137,38103068.0,1322557490.0
2018-10-01,VNQ,DLR,0.02082,10365856.0,1288268584.0
2018-10-01,VNQ,AVB,0.02061,6959682.0,1275640114.0
2018-10-01,VNQ,EQR,0.02029,18537295.0,1255901736.0
2018-10-01,VNQ,WELL,0.02018,18721479.0,1248909864.0
2018-10-01,VNQ,VTR,0.01735,17934528.0,1073740191.0
2018-10-01,VNQ,BXP,0.01638,7771234.0,1013757475.0
2018-10-01,VNQ,SBAC,0.01454,5797463.0,899940181.0
2018-10-01,VNQ,O,0.01355,14316603.0,838523438.0
2018-10-01,VNQ,ESS,0.01323,3324483.0,818753673.0
2018-10-01,VNQ,HST,0.01298,37315465.0,803401961.0
2018-10-01,VNQ,CBRE,0.01281,16248168.0,793073080.0
2018-10-01,VNQ,ARE,0.01075,5185148.0,665513746.0
2018-10-01,VNQ,VNO,0.01072,8616014.0,663433078.0
2018-10-01,VNQ,HCP,0.01033,23650251.0,639266285.0
2018-10-01,VNQ,MAA,0.00959,5732396.0,593646930.0
2018-10-01,VNQ,EXR,0.00946,6349346.0,585473195.0
2018-10-01,VNQ,UDR,0.00871,13480975.0,538834571.0
2018-10-01,VNQ,DRE,0.00828,17986122.0,512424616.0
2018-10-01,VNQ,IRM,0.00797,13668424.0,493430106.0
2018-10-01,VNQ,REG,0.00774,7259178.0,479323523.0
2018-10-01,VNQ,SLG,0.00752,4455390.0,465142716.0
2018-10-01,VNQ,FRT,0.00723,3426583.0,447546006.0
2018-10-01,VNQ,CPT,0.00718,4673147.0,444229354.0
2018-10-01,VNQ,SUI,0.00673,4037847.0,416625053.0
2018-10-01,VNQ,ELS,0.00666,4253104.0,412040716.0
2018-10-01,VNQ,INVH,0.00594,15732863.0,367677008.0
2018-10-01,VNQ,GLPI,0.00591,10213457.0,365539626.0
2018-10-01,VNQ,KRC,0.00589,4982943.0,364452451.0
2018-10-01,VNQ,WPC,0.00582,5406084.0,359937073.0
2018-10-01,VNQ,NNN,0.00578,7757268.0,357532482.0
2018-10-01,VNQ,KIM,0.00574,20777189.0,355497704.0
2018-10-01,VNQ,JLL,0.00564,2290669.0,349372836.0
2018-10-01,VNQ,AIV,0.00561,7929790.0,347324802.0
2018-10-01,VNQ,VER,0.0056,44348000.0,346801360.0
2018-10-01,VNQ,PK,0.00547,10128722.0,338805751.0
2018-10-01,VNQ,CONE,0.0054,4988108.0,334003712.0
2018-10-01,VNQ,LPT,0.00527,7451428.0,325999975.0
2018-10-01,VNQ,DEI,0.00514,8143609.0,318089368.0
2018-10-01,VNQ,MAC,0.00505,5322659.0,312652990.0
2018-10-01,VNQ,AMH,0.00502,13402915.0,310947628.0
2018-10-01,VNQ,LAMR,0.00497,3992728.0,307639692.0
2018-10-01,VNQ,HTA,0.00477,10332760.0,295206953.0
2018-10-01,VNQ,ACC,0.00466,6882490.0,288582806.0
2018-10-01,VNQ,FCE/A,0.00465,11441688.0,287758453.0
2018-10-01,VNQ,CUBE,0.00453,9181167.0,280484652.0
2018-10-01,VNQ,MPW,0.00447,18398674.0,276900044.0
2018-10-01,VNQ,BRX,0.00436,14818552.0,269994017.0
2018-10-01,VNQ,HHC,0.00434,2058145.0,268320364.0
2018-10-01,VNQ,HPP,0.00432,7897500.0,267251400.0
2018-10-01,VNQ,VICI,0.00428,12674116.0,265015766.0
2018-10-01,VNQ,EPR,0.00424,3742933.0,262679038.0
2018-10-01,VNQ,HIW,0.0042,5220594.0,259672346.0
2018-10-01,VNQ,STOR,0.00418,8986951.0,258914058.0
2018-10-01,VNQ,OHI,0.00417,7805650.0,257976733.0
2018-10-01,VNQ,BPR,0.00388,11994244.0,240124765.0
2018-10-01,VNQ,HPT,0.00388,8281116.0,240069553.0
